datetime;date;P_ac_W;P_ac_filtered_W;Ipv1_A;Ipv2_A;IPV1;I_ac_A;unused_1;Vpv1_V;unused_2;unused_3;Vdc_V;Ipv1_dup_A;energy_kWh
24/01/2025 13:05;24/01/2025;62;65.4;0;0;1;0;0;65.4;0;0;232;0;0
24/01/2025 13:10;24/01/2025;65;68.81;0;0;0.99;0;0;69.5;0;0;233.7;0;0
24/01/2025 13:15;24/01/2025;70;74.56;0;0;1.09;0;0;68.4;0;0;233;0;0
24/01/2025 13:20;24/01/2025;76;80.88;0;0;1.2;0;0;67.4;0;0;232.8;0;0
24/01/2025 13:25;24/01/2025;82;87.62;0;0;1.3;0;0;67.4;0;0;231.8;0;0
24/01/2025 13:30;24/01/2025;78;82.88;0;0;1.25;0;0;66.3;0;0;232;0;0
24/01/2025 13:35;24/01/2025;69;74.14;0;0;1.1;0;0;67.4;0;0;232.4;0;0
24/01/2025 13:40;24/01/2025;61;64.7;0;0;0.96;0;0;67.4;0;0;232.4;0;0
24/01/2025 13:45;24/01/2025;65;68.95;0;0;1.04;0;0;66.3;0;0;232.2;0;0
24/01/2025 13:50;24/01/2025;70;74.56;0;0;1.14;0;0;65.4;0;0;232.2;0;0
24/01/2025 13:55;24/01/2025;71;75.58;0;0;1.14;0;0;66.3;0;0;231.6;0;0
24/01/2025 14:00;24/01/2025;68;72.79;0;0;1.08;0;0;67.4;0;0;231.8;0;0
24/01/2025 14:05;24/01/2025;64;67.82;0;0;0.99;0;0;68.5;0;0;231.8;0;0
24/01/2025 14:10;24/01/2025;60;64.03;0;0;0.95;0;0;67.4;0;0;235.4;0;0
24/01/2025 14:15;24/01/2025;61;64.7;0;0;0.96;0;0;67.4;0;0;232.6;0;0
24/01/2025 14:20;24/01/2025;62;65.8;0;0;1;0;0;65.8;0;0;231.6;0;0
24/01/2025 14:25;24/01/2025;57;60.7;0;0;0.91;0;0;66.7;0;0;231.8;0;0
24/01/2025 14:30;24/01/2025;54;57.53;0;0;0.86;0;0;66.9;0;0;232.6;0;0
24/01/2025 14:35;24/01/2025;51;53.52;0;0;0.8;0;0;66.9;0;0;232.4;0;0
24/01/2025 14:40;24/01/2025;49;51.6;0;0;0.76;0;0;67.9;0;0;229.2;0;0
24/01/2025 14:45;24/01/2025;52;54.86;0;0;0.82;0;0;66.9;0;0;229.2;0;0
24/01/2025 14:50;24/01/2025;53;55.53;0;0;0.83;0;0;66.9;0;0;228.6;0;0
24/01/2025 14:55;24/01/2025;57;60.54;0;0;0.92;0;0;65.8;0;0;229.6;0;0
24/01/2025 15:00;24/01/2025;55;58.7;0;0;0.88;0;0;66.7;0;0;228.6;0;0
24/01/2025 15:05;24/01/2025;44;46.51;0;0;0.72;0;0;64.6;0;0;229.4;0;0
24/01/2025 15:10;24/01/2025;41;43.49;0;0;0.66;0;0;65.9;0;0;231.3;0;0
24/01/2025 15:15;24/01/2025;39;40.63;0;0;0.61;0;0;66.6;0;0;230.1;0;0
24/01/2025 15:20;24/01/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;230.1;0;0
24/01/2025 15:25;24/01/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;229.2;0;0
24/01/2025 15:30;24/01/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;230.5;0;0
24/01/2025 15:35;24/01/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;229.4;0;0
24/01/2025 15:40;24/01/2025;39;40.81;0;0;0.61;0;0;66.9;0;0;230.7;0;0
24/01/2025 15:45;24/01/2025;39;40.8;0;0;0.62;0;0;65.8;0;0;230.3;0;0
24/01/2025 15:50;24/01/2025;39;40.81;0;0;0.61;0;0;66.9;0;0;231.1;0;0
24/01/2025 15:55;24/01/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;231.3;0;0
24/01/2025 16:00;24/01/2025;39;40.86;0;0;0.62;0;0;65.9;0;0;232.4;0;0
24/01/2025 16:05;24/01/2025;39;40.81;0;0;0.61;0;0;66.9;0;0;233;0;0
24/01/2025 16:10;24/01/2025;39;40.93;0;0;0.61;0;0;67.1;0;0;232;0;0
24/01/2025 16:15;24/01/2025;39;40.81;0;0;0.61;0;0;66.9;0;0;231.3;0;0
24/01/2025 16:20;24/01/2025;39;40.69;0;0;0.61;0;0;66.7;0;0;231.1;0;0
24/01/2025 16:25;24/01/2025;39;40.74;0;0;0.6;0;0;67.9;0;0;230.7;0;0
24/01/2025 16:30;24/01/2025;39;40.81;0;0;0.61;0;0;66.9;0;0;231.1;0;0
24/01/2025 16:35;24/01/2025;39;40.63;0;0;0.61;0;0;66.6;0;0;230.7;0;0
24/01/2025 16:40;24/01/2025;0;0;0;0;0;0;0;69.8;0;0;232.6;0;0
24/01/2025 16:45;24/01/2025;0;0;0;0;0;0;0;69.4;0;0;231.8;0;0
24/01/2025 16:50;24/01/2025;0;0;0;0;0;0;0;69.2;0;0;231.6;0;0
24/01/2025 16:55;24/01/2025;0;0;0;0;0;0;0;69.5;0;0;232;0;0
24/01/2025 17:00;24/01/2025;0;0;0;0;0;0;0;70.2;0;0;232.6;0;0
24/01/2025 17:05;24/01/2025;0;0;0;0;0;0;0;69.5;0;0;232.2;0;0
24/01/2025 17:10;24/01/2025;0;0;0;0;0;0;0;68.7;0;0;231.3;0;0
24/01/2025 17:15;24/01/2025;0;0;0;0;0;0;0;62.2;0;0;231.1;0;0
24/01/2025 17:20;24/01/2025;0;0;0;0;0;0;0;67.2;0;0;229.2;0;0
24/01/2025 17:25;24/01/2025;0;0;0;0;0;0;0;66.3;0;0;230.5;0;0
24/01/2025 17:30;24/01/2025;0;0;0;0;0;0;0;65.4;0;0;230.3;0;0
24/01/2025 17:35;24/01/2025;0;0;0;0;0;0;0;62;0;0;230.1;0;0
24/01/2025 17:42;24/01/2025;0;0;0;0;0;0;0;64.5;0;0;229.4;0;0
24/01/2025 17:42;24/01/2025;0;0;0;0;0;0;0;64.6;0;0;229.6;0;0
24/01/2025 17:43;24/01/2025;0;0;0;0;0;0;0;65.8;0;0;230.3;0;0
24/01/2025 17:43;24/01/2025;0;0;0;0;0;0;0;66.3;0;0;230.1;0;0
24/01/2025 17:44;24/01/2025;0;0;0;0;0;0;0;65.9;0;0;230.3;0;0
24/01/2025 17:45;24/01/2025;0;0;0;0;0;0;0;65.8;0;0;229.9;0;0
25/01/2025 9:15;25/01/2025;0;0;0;0;0;0;0;62.8;0;0;232.4;0;0
25/01/2025 9:16;25/01/2025;0;0;0;0;0;0;0;65.3;0;0;231.6;0;0
25/01/2025 9:16;25/01/2025;0;0;0;0;0;0;0;66.4;0;0;231.6;0;0
25/01/2025 9:17;25/01/2025;0;0;0;0;0;0;0;67.1;0;0;230.9;0;0
25/01/2025 9:17;25/01/2025;0;0;0;0;0;0;0;66.9;0;0;230.7;0;0
25/01/2025 9:20;25/01/2025;0;0;0;0;0;0;0;70.2;0;0;231.3;0;0
25/01/2025 9:25;25/01/2025;0;0;0;0;0;0;0;72.6;0;0;232.2;0;0
25/01/2025 9:30;25/01/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;231.3;0;0
25/01/2025 9:35;25/01/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;229.6;0;0
25/01/2025 9:40;25/01/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;229;0;0
25/01/2025 9:45;25/01/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;230.7;0;0
25/01/2025 9:50;25/01/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;230.1;0;0
25/01/2025 9:55;25/01/2025;39;40.85;0;0;0.66;0;0;61.9;0;0;230.7;0;0
25/01/2025 10:00;25/01/2025;0;0;0;0;0;0;0;68.5;0;0;231.8;0;0
25/01/2025 10:05;25/01/2025;0;0;0;0;0;0;0;63.6;0;0;232.2;0;0
25/01/2025 10:10;25/01/2025;0;0;0;0;0;0;0;70;0;0;232.8;0;0
25/01/2025 10:15;25/01/2025;0;0;0;0;0;0;0;72;0;0;232.8;0;0
25/01/2025 10:20;25/01/2025;0;0;0;0;0;0;0;70.7;0;0;232.2;0;0
25/01/2025 10:25;25/01/2025;0;0;0;0;0;0;0;72.6;0;0;232.8;0;0
25/01/2025 10:30;25/01/2025;0;0;0;0;0;0;0;72.6;0;0;232.8;0;0
25/01/2025 10:35;25/01/2025;0;0;0;0;0;0;0;75.5;0;0;233.3;0;0
25/01/2025 10:40;25/01/2025;39;40.7;0;0;0.64;0;0;63.6;0;0;233.7;0;0
25/01/2025 10:45;25/01/2025;39;40.83;0;0;0.64;0;0;63.8;0;0;229.2;0;0
25/01/2025 10:50;25/01/2025;39;40.7;0;0;0.64;0;0;63.6;0;0;229.4;0;0
25/01/2025 10:55;25/01/2025;39;40.83;0;0;0.64;0;0;63.8;0;0;229.6;0;0
25/01/2025 11:00;25/01/2025;39;40.83;0;0;0.64;0;0;63.8;0;0;231.8;0;0
25/01/2025 11:05;25/01/2025;44;46.57;0;0;0.73;0;0;63.8;0;0;229.9;0;0
25/01/2025 11:10;25/01/2025;39;40.36;0;0;0.59;0;0;68.4;0;0;229.6;0;0
25/01/2025 11:15;25/01/2025;39;41.04;0;0;0.6;0;0;68.4;0;0;230.7;0;0
25/01/2025 11:20;25/01/2025;39;40.42;0;0;0.59;0;0;68.5;0;0;231.1;0;0
25/01/2025 11:25;25/01/2025;39;40.25;0;0;0.58;0;0;69.4;0;0;230.1;0;0
25/01/2025 11:30;25/01/2025;39;40.32;0;0;0.6;0;0;67.2;0;0;231.3;0;0
25/01/2025 11:35;25/01/2025;39;40.42;0;0;0.59;0;0;68.5;0;0;230.7;0;0
25/01/2025 11:40;25/01/2025;39;40.31;0;0;0.58;0;0;69.5;0;0;230.5;0;0
25/01/2025 11:45;25/01/2025;0;0;0;0;0;0;0;71.6;0;0;231.3;0;0
25/01/2025 11:50;25/01/2025;0;0;0;0;0;0;0;74.7;0;0;232.4;0;0
25/01/2025 11:55;25/01/2025;39;41.05;0;0;0.66;0;0;62.2;0;0;231.6;0;0
25/01/2025 12:00;25/01/2025;39;40.92;0;0;0.66;0;0;62;0;0;231.3;0;0
25/01/2025 12:05;25/01/2025;39;41.05;0;0;0.66;0;0;62.2;0;0;235;0;0
25/01/2025 12:10;25/01/2025;39;40.3;0;0;0.65;0;0;62;0;0;235;0;0
25/01/2025 12:15;25/01/2025;39;40.92;0;0;0.66;0;0;62;0;0;231.3;0;0
25/01/2025 12:20;25/01/2025;143;152.86;0;0;2.19;0;0;69.8;0;0;230.7;0;0
25/01/2025 12:25;25/01/2025;288;308.52;0;0;4.42;0;0;69.8;0;0;232.2;0;0
25/01/2025 12:30;25/01/2025;772;816.37;0;0;11.37;0;0;71.8;0;0;230.7;0;0
25/01/2025 12:35;25/01/2025;136;145.56;0;0;2.15;0;0;67.7;0;0;232.2;0;0
25/01/2025 12:40;25/01/2025;146;155.43;0;0;2.23;0;0;69.7;0;0;231.6;0;0
25/01/2025 12:45;25/01/2025;159;169.68;0;0;2.51;0;0;67.6;0;0;233.7;0;0
25/01/2025 12:50;25/01/2025;175;187.76;0;0;2.69;0;0;69.8;0;0;232.8;0;0
25/01/2025 12:55;25/01/2025;575;609.34;0;0;9.36;0;0;65.1;0;0;235;0;0
25/01/2025 13:00;25/01/2025;472;498.56;0;0;7.6;0;0;65.6;0;0;234.7;0;0
25/01/2025 13:05;25/01/2025;203;217.46;0;0;3.28;0;0;66.3;0;0;232.2;0;0
25/01/2025 13:10;25/01/2025;292;312.36;0;0;4.56;0;0;68.5;0;0;233;0;0
25/01/2025 13:15;25/01/2025;610;643.46;0;0;9.93;0;0;64.8;0;0;235.2;0;0
25/01/2025 13:20;25/01/2025;181;193.7;0;0;2.98;0;0;65;0;0;233.7;0;0
25/01/2025 13:25;25/01/2025;625;662.59;0;0;9.86;0;0;67.2;0;0;236.7;0;0
25/01/2025 13:30;25/01/2025;119;126.92;0;0;1.98;0;0;64.1;0;0;233.5;0;0
25/01/2025 13:35;25/01/2025;674;712.6;0;0;10.62;0;0;67.1;0;0;236;0;0
25/01/2025 13:40;25/01/2025;649;686.77;0;0;10.07;0;0;68.2;0;0;235.4;0;0
25/01/2025 13:45;25/01/2025;637;674.69;0;0;10.04;0;0;67.2;0;0;235.4;0;0
25/01/2025 13:50;25/01/2025;659;697.84;0;0;10.4;0;0;67.1;0;0;236;0;0
25/01/2025 13:55;25/01/2025;658;697.54;0;0;10.38;0;0;67.2;0;0;238.4;0;0
25/01/2025 14:00;25/01/2025;610;644.83;0;0;9.61;0;0;67.1;0;0;237.5;0;0
25/01/2025 14:05;25/01/2025;599;634.37;0;0;9.44;0;0;67.2;0;0;238.1;0;0
25/01/2025 14:10;25/01/2025;595;629.93;0;0;9.53;0;0;66.1;0;0;237.5;0;0
25/01/2025 14:15;25/01/2025;118;125.66;0;0;1.87;0;0;67.2;0;0;236;0;0
25/01/2025 14:20;25/01/2025;597;632.35;0;0;9.41;0;0;67.2;0;0;236.9;0;0
25/01/2025 14:25;25/01/2025;572;604.57;0;0;9.01;0;0;67.1;0;0;237.1;0;0
25/01/2025 14:30;25/01/2025;569;602.78;0;0;8.97;0;0;67.2;0;0;236;0;0
25/01/2025 14:35;25/01/2025;559;589.81;0;0;8.95;0;0;65.9;0;0;236.9;0;0
25/01/2025 14:40;25/01/2025;551;582.43;0;0;8.68;0;0;67.1;0;0;237.3;0;0
25/01/2025 14:45;25/01/2025;548;579.94;0;0;8.63;0;0;67.2;0;0;238.4;0;0
25/01/2025 14:50;25/01/2025;541;572.98;0;0;8.28;0;0;69.2;0;0;237.5;0;0
25/01/2025 14:55;25/01/2025;524;554.4;0;0;8.25;0;0;67.2;0;0;237.9;0;0
25/01/2025 15:00;25/01/2025;442;467.84;0;0;6.4;0;0;73.1;0;0;235;0;0
25/01/2025 15:05;25/01/2025;343;362.84;0;0;4.89;0;0;74.2;0;0;234.5;0;0
25/01/2025 15:10;25/01/2025;41;43.68;0;0;0.65;0;0;67.2;0;0;232.6;0;0
25/01/2025 15:15;25/01/2025;51;53.72;0;0;0.79;0;0;68;0;0;232.8;0;0
25/01/2025 15:20;25/01/2025;48;51.15;0;0;0.75;0;0;68.2;0;0;233;0;0
25/01/2025 15:25;25/01/2025;41;43.62;0;0;0.65;0;0;67.1;0;0;233;0;0
25/01/2025 15:30;25/01/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;233.3;0;0
25/01/2025 15:35;25/01/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;233.9;0;0
25/01/2025 15:40;25/01/2025;39;40.8;0;0;0.6;0;0;68;0;0;233;0;0
25/01/2025 15:45;25/01/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;233.9;0;0
25/01/2025 15:50;25/01/2025;39;40.8;0;0;0.6;0;0;68;0;0;232.4;0;0
25/01/2025 15:55;25/01/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;233.7;0;0
25/01/2025 16:00;25/01/2025;39;40.53;0;0;0.57;0;0;71.1;0;0;232.6;0;0
25/01/2025 16:05;25/01/2025;39;40.31;0;0;0.58;0;0;69.5;0;0;233;0;0
25/01/2025 16:10;25/01/2025;39;40.42;0;0;0.59;0;0;68.5;0;0;232.6;0;0
25/01/2025 16:15;25/01/2025;39;41.01;0;0;0.59;0;0;69.5;0;0;231.6;0;0
25/01/2025 16:20;25/01/2025;39;40.31;0;0;0.58;0;0;69.5;0;0;232;0;0
25/01/2025 16:25;25/01/2025;39;40.31;0;0;0.58;0;0;69.5;0;0;232.8;0;0
25/01/2025 16:30;25/01/2025;39;40.42;0;0;0.59;0;0;68.5;0;0;235;0;0
25/01/2025 16:35;25/01/2025;39;40.42;0;0;0.59;0;0;68.5;0;0;235.8;0;0
25/01/2025 16:40;25/01/2025;39;40.42;0;0;0.59;0;0;68.5;0;0;233.9;0;0
25/01/2025 16:45;25/01/2025;39;40.56;0;0;0.6;0;0;67.6;0;0;232.6;0;0
25/01/2025 16:50;25/01/2025;39;40.42;0;0;0.59;0;0;68.5;0;0;233;0;0
25/01/2025 16:55;25/01/2025;39;41.01;0;0;0.59;0;0;69.5;0;0;232.4;0;0
25/01/2025 17:00;25/01/2025;39;40.56;0;0;0.6;0;0;67.6;0;0;232.8;0;0
25/01/2025 17:05;25/01/2025;39;40.42;0;0;0.59;0;0;68.5;0;0;232.8;0;0
25/01/2025 17:10;25/01/2025;39;40.95;0;0;0.59;0;0;69.4;0;0;231.1;0;0
25/01/2025 17:15;25/01/2025;39;40.42;0;0;0.59;0;0;68.5;0;0;232;0;0
25/01/2025 17:20;25/01/2025;39;40.56;0;0;0.6;0;0;67.6;0;0;231.3;0;0
25/01/2025 17:25;25/01/2025;39;40.42;0;0;0.59;0;0;68.5;0;0;232;0;0
25/01/2025 17:30;25/01/2025;0;0;0;0;0;0;0;71.1;0;0;233.9;0;0
25/01/2025 17:35;25/01/2025;0;0;0;0;0;0;0;70.2;0;0;233.9;0;0
25/01/2025 17:40;25/01/2025;0;0;0;0;0;0;0;70;0;0;233;0;0
25/01/2025 17:45;25/01/2025;0;0;0;0;0;0;0;70.5;0;0;231.8;0;0
25/01/2025 17:50;25/01/2025;0;0;0;0;0;0;0;69.8;0;0;232.2;0;0
26/01/2025 8:51;26/01/2025;0;0;0;0;0;0;0;61.5;0;0;232;0;0
26/01/2025 8:51;26/01/2025;0;0;0;0;0;0;0;62.3;0;0;232.2;0;0
26/01/2025 8:52;26/01/2025;0;0;0;0;0;0;0;63.2;0;0;231.3;0;0
26/01/2025 8:52;26/01/2025;0;0;0;0;0;0;0;63.6;0;0;232;0;0
26/01/2025 8:53;26/01/2025;0;0;0;0;0;0;0;64.1;0;0;232.2;0;0
26/01/2025 8:55;26/01/2025;0;0;0;0;0;0;0;65.9;0;0;233;0;0
26/01/2025 9:00;26/01/2025;0;0;0;0;0;0;0;67.9;0;0;233;0;0
26/01/2025 9:05;26/01/2025;0;0;0;0;0;0;0;67.1;0;0;233.7;0;0
26/01/2025 9:10;26/01/2025;0;0;0;0;0;0;0;63;0;0;229.6;0;0
26/01/2025 9:15;26/01/2025;0;0;0;0;0;0;0;66.7;0;0;228.8;0;0
26/01/2025 9:20;26/01/2025;0;0;0;0;0;0;0;67.7;0;0;231.3;0;0
26/01/2025 9:25;26/01/2025;0;0;0;0;0;0;0;67.1;0;0;230.3;0;0
26/01/2025 9:30;26/01/2025;0;0;0;0;0;0;0;67.6;0;0;230.3;0;0
26/01/2025 9:35;26/01/2025;0;0;0;0;0;0;0;66.3;0;0;230.5;0;0
26/01/2025 9:41;26/01/2025;0;0;0;0;0;0;0;61;0;0;231.1;0;0
26/01/2025 9:42;26/01/2025;0;0;0;0;0;0;0;62.2;0;0;231.1;0;0
26/01/2025 9:42;26/01/2025;0;0;0;0;0;0;0;64;0;0;230.7;0;0
26/01/2025 9:43;26/01/2025;0;0;0;0;0;0;0;62.2;0;0;230.9;0;0
26/01/2025 9:43;26/01/2025;0;0;0;0;0;0;0;66.4;0;0;231.3;0;0
26/01/2025 9:45;26/01/2025;0;0;0;0;0;0;0;67.6;0;0;232;0;0
26/01/2025 9:50;26/01/2025;0;0;0;0;0;0;0;69.5;0;0;231.6;0;0
26/01/2025 9:55;26/01/2025;0;0;0;0;0;0;0;71.1;0;0;231.1;0;0
26/01/2025 10:00;26/01/2025;0;0;0;0;0;0;0;71.6;0;0;229.9;0;0
26/01/2025 10:05;26/01/2025;39;41;0;0;0.67;0;0;61.2;0;0;230.5;0;0
26/01/2025 10:10;26/01/2025;39;40.26;0;0;0.66;0;0;61;0;0;230.5;0;0
26/01/2025 10:15;26/01/2025;39;40.39;0;0;0.66;0;0;61.2;0;0;230.7;0;0
26/01/2025 10:20;26/01/2025;39;41;0;0;0.67;0;0;61.2;0;0;229.9;0;0
26/01/2025 10:25;26/01/2025;39;41;0;0;0.67;0;0;61.2;0;0;231.1;0;0
26/01/2025 10:30;26/01/2025;39;41;0;0;0.67;0;0;61.2;0;0;231.1;0;0
26/01/2025 10:35;26/01/2025;39;40.87;0;0;0.67;0;0;61;0;0;230.9;0;0
26/01/2025 10:40;26/01/2025;39;41;0;0;0.67;0;0;61.2;0;0;231.8;0;0
26/01/2025 10:45;26/01/2025;39;41;0;0;0.67;0;0;61.2;0;0;230.9;0;0
26/01/2025 10:50;26/01/2025;39;40.26;0;0;0.66;0;0;61;0;0;230.5;0;0
26/01/2025 10:55;26/01/2025;39;40.26;0;0;0.66;0;0;61;0;0;230.5;0;0
26/01/2025 11:00;26/01/2025;46;48.8;0;0;0.8;0;0;61;0;0;231.3;0;0
26/01/2025 11:05;26/01/2025;43;45.9;0;0;0.75;0;0;61.2;0;0;230.5;0;0
26/01/2025 11:10;26/01/2025;72;76.78;0;0;1.1;0;0;69.8;0;0;229;0;0
26/01/2025 11:15;26/01/2025;91;96.46;0;0;1.4;0;0;68.9;0;0;228.2;0;0
26/01/2025 11:20;26/01/2025;116;123.51;0;0;1.79;0;0;69;0;0;228.4;0;0
26/01/2025 11:25;26/01/2025;128;136.42;0;0;1.98;0;0;68.9;0;0;228.2;0;0
26/01/2025 11:30;26/01/2025;152;162.84;0;0;2.36;0;0;69;0;0;228.2;0;0
26/01/2025 11:35;26/01/2025;95;101.99;0;0;1.52;0;0;67.1;0;0;227.3;0;0
26/01/2025 11:40;26/01/2025;99;105.42;0;0;1.53;0;0;68.9;0;0;227.9;0;0
26/01/2025 11:45;26/01/2025;106;112.56;0;0;1.67;0;0;67.4;0;0;228.6;0;0
26/01/2025 11:50;26/01/2025;111;118.51;0;0;1.73;0;0;68.5;0;0;228.8;0;0
26/01/2025 11:55;26/01/2025;106;112.18;0;0;1.64;0;0;68.4;0;0;228.2;0;0
26/01/2025 12:00;26/01/2025;121;129.47;0;0;1.89;0;0;68.5;0;0;231.1;0;0
26/01/2025 12:05;26/01/2025;132;140.9;0;0;2.06;0;0;68.4;0;0;230.5;0;0
26/01/2025 12:10;26/01/2025;152;163.03;0;0;2.38;0;0;68.5;0;0;230.7;0;0
26/01/2025 12:15;26/01/2025;164;176.53;0;0;2.54;0;0;69.5;0;0;229.4;0;0
26/01/2025 12:20;26/01/2025;82;87.62;0;0;1.3;0;0;67.4;0;0;226.7;0;0
26/01/2025 12:25;26/01/2025;65;68.5;0;0;1;0;0;68.5;0;0;227.3;0;0
26/01/2025 12:30;26/01/2025;65;68.4;0;0;1;0;0;68.4;0;0;226.5;0;0
26/01/2025 12:35;26/01/2025;76;80.71;0;0;1.18;0;0;68.4;0;0;228.8;0;0
26/01/2025 12:40;26/01/2025;158;168.98;0;0;2.37;0;0;71.3;0;0;230.5;0;0
26/01/2025 12:45;26/01/2025;197;210.98;0;0;3.04;0;0;69.4;0;0;229.9;0;0
26/01/2025 12:50;26/01/2025;179;191.52;0;0;2.8;0;0;68.4;0;0;230.7;0;0
26/01/2025 12:55;26/01/2025;170;182.09;0;0;2.62;0;0;69.5;0;0;230.7;0;0
26/01/2025 13:00;26/01/2025;177;189.46;0;0;2.73;0;0;69.4;0;0;231.8;0;0
26/01/2025 13:05;26/01/2025;173;185.3;0;0;2.67;0;0;69.4;0;0;232.4;0;0
26/01/2025 13:10;26/01/2025;238;252.98;0;0;3.64;0;0;69.5;0;0;232.8;0;0
26/01/2025 13:15;26/01/2025;217;232.49;0;0;3.35;0;0;69.4;0;0;233.3;0;0
26/01/2025 13:20;26/01/2025;265;284.12;0;0;4.03;0;0;70.5;0;0;233.5;0;0
26/01/2025 13:25;26/01/2025;290;310.91;0;0;4.48;0;0;69.4;0;0;235;0;0
26/01/2025 13:30;26/01/2025;187;200.57;0;0;2.89;0;0;69.4;0;0;236;0;0
26/01/2025 13:35;26/01/2025;251;268.52;0;0;3.92;0;0;68.5;0;0;236.2;0;0
26/01/2025 13:40;26/01/2025;140;150.02;0;0;2.19;0;0;68.5;0;0;235;0;0
26/01/2025 13:45;26/01/2025;156;166.21;0;0;2.43;0;0;68.4;0;0;235;0;0
26/01/2025 13:50;26/01/2025;151;161.42;0;0;2.36;0;0;68.4;0;0;234.3;0;0
26/01/2025 13:55;26/01/2025;135;144.48;0;0;2.15;0;0;67.2;0;0;233.7;0;0
26/01/2025 14:00;26/01/2025;111;118.51;0;0;1.73;0;0;68.5;0;0;234.7;0;0
26/01/2025 14:05;26/01/2025;103;109.6;0;0;1.6;0;0;68.5;0;0;232.8;0;0
26/01/2025 14:10;26/01/2025;105;111.9;0;0;1.61;0;0;69.5;0;0;233.5;0;0
26/01/2025 14:15;26/01/2025;106;112.56;0;0;1.67;0;0;67.4;0;0;233;0;0
26/01/2025 14:20;26/01/2025;93;99.33;0;0;1.45;0;0;68.5;0;0;233.3;0;0
26/01/2025 14:25;26/01/2025;92;97.61;0;0;1.47;0;0;66.4;0;0;233.5;0;0
26/01/2025 14:30;26/01/2025;68;72.79;0;0;1.08;0;0;67.4;0;0;233.3;0;0
26/01/2025 14:35;26/01/2025;88;93.69;0;0;1.39;0;0;67.4;0;0;233.5;0;0
26/01/2025 14:40;26/01/2025;74;78.86;0;0;1.17;0;0;67.4;0;0;235.4;0;0
26/01/2025 14:45;26/01/2025;52;54.72;0;0;0.8;0;0;68.4;0;0;234.7;0;0
26/01/2025 14:50;26/01/2025;42;44.35;0;0;0.66;0;0;67.2;0;0;235.8;0;0
26/01/2025 14:55;26/01/2025;39;40.8;0;0;0.62;0;0;65.8;0;0;234.1;0;0
26/01/2025 15:00;26/01/2025;39;40.5;0;0;0.61;0;0;66.4;0;0;235.4;0;0
26/01/2025 15:05;26/01/2025;39;40.44;0;0;0.61;0;0;66.3;0;0;233.3;0;0
26/01/2025 15:10;26/01/2025;47;49.73;0;0;0.75;0;0;66.3;0;0;233;0;0
26/01/2025 15:15;26/01/2025;41;43.82;0;0;0.67;0;0;65.4;0;0;232.8;0;0
26/01/2025 15:20;26/01/2025;39;40.5;0;0;0.61;0;0;66.4;0;0;233;0;0
26/01/2025 15:25;26/01/2025;39;40.44;0;0;0.61;0;0;66.3;0;0;232.8;0;0
26/01/2025 15:30;26/01/2025;39;40.5;0;0;0.61;0;0;66.4;0;0;234.5;0;0
26/01/2025 15:35;26/01/2025;39;40.5;0;0;0.61;0;0;66.4;0;0;233;0;0
26/01/2025 15:40;26/01/2025;39;40.55;0;0;0.62;0;0;65.4;0;0;233.3;0;0
26/01/2025 15:45;26/01/2025;39;40.5;0;0;0.61;0;0;66.4;0;0;234.5;0;0
26/01/2025 15:50;26/01/2025;39;40.44;0;0;0.6;0;0;67.4;0;0;233.9;0;0
26/01/2025 15:55;26/01/2025;39;40.56;0;0;0.6;0;0;67.6;0;0;233.9;0;0
26/01/2025 16:00;26/01/2025;39;40.44;0;0;0.61;0;0;66.3;0;0;234.3;0;0
26/01/2025 16:05;26/01/2025;39;40.55;0;0;0.62;0;0;65.4;0;0;232.8;0;0
26/01/2025 16:10;26/01/2025;39;40.55;0;0;0.62;0;0;65.4;0;0;233;0;0
26/01/2025 16:15;26/01/2025;57;60.42;0;0;0.91;0;0;66.4;0;0;231.8;0;0
26/01/2025 16:20;26/01/2025;39;40.44;0;0;0.61;0;0;66.3;0;0;232.4;0;0
26/01/2025 16:25;26/01/2025;39;40.5;0;0;0.61;0;0;66.4;0;0;232;0;0
26/01/2025 16:30;26/01/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;233.5;0;0
26/01/2025 16:35;26/01/2025;47;49.63;0;0;0.76;0;0;65.3;0;0;233;0;0
26/01/2025 16:40;26/01/2025;39;40.64;0;0;0.63;0;0;64.5;0;0;233.5;0;0
26/01/2025 16:45;26/01/2025;39;40.44;0;0;0.61;0;0;66.3;0;0;233.7;0;0
26/01/2025 16:50;26/01/2025;39;40.55;0;0;0.62;0;0;65.4;0;0;232.6;0;0
26/01/2025 16:55;26/01/2025;39;40.64;0;0;0.63;0;0;64.5;0;0;231.1;0;0
